,ONI,P_1,P_2,P_3,P_4,P_5,0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,0,P_1,Generacion_Hidro_GWh,P_1,P_2,P_3,P_4,P_5,esc-2,0,P_1,P_2,P_3,P_4
230,0.8,0.8,0.8,0.8,0.9,0.7,0.23119850475923598,0.17892295661032467,-0.2347072137996966,-0.49448647052024275,0.37781969536219134,1.2866595060049288,0.797219114680159,1.4111326946173228,1.4870325469613979,2.093068192051845,2.4530368890405794,-0.587040331149861,-0.5457708349089986,4263.997619,3696.76672,4006.7296770000003,4500.317601,5034.814981,4999.708056,6021.882806000001,1757.8851870000017,1812.3670550000002,1825.6964429999998,1370.7795919999999,784.4386829999994
231,0.7,0.8,0.8,0.8,0.8,0.9,0.6102954281685824,0.23119850475923598,0.17892295661032467,-0.2347072137996966,-0.49448647052024275,0.37781969536219134,1.2866595060049288,0.797219114680159,1.4111326946173228,1.4870325469613979,2.093068192051845,-0.21511104379609683,-0.587040331149861,4577.333832,4263.997619,3696.76672,4006.7296770000003,4500.317601,5034.814981,5834.698414,1257.3645820000002,1757.8851870000017,1812.3670550000002,1825.6964429999998,1370.7795919999999
232,0.6,0.7,0.8,0.8,0.8,0.8,0.6018038086431088,0.6102954281685824,0.23119850475923598,0.17892295661032467,-0.2347072137996966,-0.49448647052024275,0.37781969536219134,1.2866595060049288,0.797219114680159,1.4111326946173228,1.4870325469613979,0.13431929835278678,-0.21511104379609683,4916.247971,4577.333832,4263.997619,3696.76672,4006.7296770000003,4500.317601,6104.070583,1187.822612,1257.3645820000002,1757.8851870000017,1812.3670550000002,1825.6964429999998
233,0.5,0.6,0.7,0.8,0.8,0.8,1.5705880770834668,0.6018038086431088,0.6102954281685824,0.23119850475923598,0.17892295661032467,-0.2347072137996966,-0.49448647052024275,0.37781969536219134,1.2866595060049288,0.797219114680159,1.4111326946173228,0.6606703162311847,0.13431929835278678,5009.958445,4916.247971,4577.333832,4263.997619,3696.76672,4006.7296770000003,5882.766293,872.8078479999995,1187.822612,1257.3645820000002,1757.8851870000017,1812.3670550000002
234,0.3,0.5,0.6,0.7,0.8,0.8,0.920540449676478,1.5705880770834668,0.6018038086431088,0.6102954281685824,0.23119850475923598,0.17892295661032467,-0.2347072137996966,-0.49448647052024275,0.37781969536219134,1.2866595060049288,0.797219114680159,0.7545136733259172,0.6606703162311847,5213.687188,5009.958445,4916.247971,4577.333832,4263.997619,3696.76672,6146.817069,933.1298809999998,872.8078479999995,1187.822612,1257.3645820000002,1757.8851870000017
235,0.1,0.3,0.5,0.6,0.7,0.8,-0.25371124856179006,0.920540449676478,1.5705880770834668,0.6018038086431088,0.6102954281685824,0.23119850475923598,0.17892295661032467,-0.2347072137996966,-0.49448647052024275,0.37781969536219134,1.2866595060049288,0.36559945298547686,0.7545136733259172,5103.666455,5213.687188,5009.958445,4916.247971,4577.333832,4263.997619,6256.798365,1153.13191,933.1298809999998,872.8078479999995,1187.822612,1257.3645820000002
236,0.1,0.1,0.3,0.5,0.6,0.7,-0.5374411017465885,-0.25371124856179006,0.920540449676478,1.5705880770834668,0.6018038086431088,0.6102954281685824,0.23119850475923598,0.17892295661032467,-0.2347072137996966,-0.49448647052024275,0.37781969536219134,-0.2963320792140946,0.36559945298547686,4586.6043549999995,5103.666455,5213.687188,5009.958445,4916.247971,4577.333832,6050.147286,1463.5429310000009,1153.13191,933.1298809999998,872.8078479999995,1187.822612
237,0.3,0.1,0.1,0.3,0.5,0.6,0.5611393537864205,-0.5374411017465885,-0.25371124856179006,0.920540449676478,1.5705880770834668,0.6018038086431088,0.6102954281685824,0.23119850475923598,0.17892295661032467,-0.2347072137996966,-0.49448647052024275,0.11122406784802134,-0.2963320792140946,4439.399445,4586.6043549999995,5103.666455,5213.687188,5009.958445,4916.247971,6092.438877000001,1653.0394320000014,1463.5429310000009,1153.13191,933.1298809999998,872.8078479999995
238,0.5,0.3,0.1,0.1,0.3,0.5,-0.3288229026399412,0.5611393537864205,-0.5374411017465885,-0.25371124856179006,0.920540449676478,1.5705880770834668,0.6018038086431088,0.6102954281685824,0.23119850475923598,0.17892295661032467,-0.2347072137996966,-0.3811796763078973,0.11122406784802134,4421.750918,4439.399445,4586.6043549999995,5103.666455,5213.687188,5009.958445,5979.343746000001,1557.5928280000016,1653.0394320000014,1463.5429310000009,1153.13191,933.1298809999998
239,0.6,0.5,0.3,0.1,0.1,0.3,-0.12867772268745012,-0.3288229026399412,0.5611393537864205,-0.5374411017465885,-0.25371124856179006,0.920540449676478,1.5705880770834668,0.6018038086431088,0.6102954281685824,0.23119850475923598,0.17892295661032467,-0.6440097521058927,-0.3811796763078973,4200.980413,4421.750918,4439.399445,4586.6043549999995,5103.666455,5213.687188,6157.772196,1956.7917829999997,1557.5928280000016,1653.0394320000014,1463.5429310000009,1153.13191
240,0.6246932046452668,0.6,0.5,0.3,0.1,0.1,-0.22181131624939232,-0.12867772268745012,-0.3288229026399412,0.5611393537864205,-0.5374411017465885,-0.25371124856179006,0.920540449676478,1.5705880770834668,0.6018038086431088,0.6102954281685824,0.23119850475923598,-1.0079301011535842,-0.6440097521058927,3901.7944978702117,4200.980413,4421.750918,4439.399445,4586.6043549999995,5103.666455,6086.555387126917,2184.760889256705,1956.7917829999997,1557.5928280000016,1653.0394320000014,1463.5429310000009
241,0.5017494976774229,0.6246932046452668,0.6,0.5,0.3,0.1,-0.32467351244452,-0.22181131624939232,-0.12867772268745012,-0.3288229026399412,0.5611393537864205,-0.5374411017465885,-0.25371124856179006,0.920540449676478,1.5705880770834668,0.6018038086431088,0.6102954281685824,0.13273649354265804,-1.0079301011535842,4090.417792371461,3901.7944978702117,4200.980413,4421.750918,4439.399445,4586.6043549999995,5784.123894442048,1693.7061020705873,2184.760889256705,1956.7917829999997,1557.5928280000016,1653.0394320000014
242,0.5516813441349364,0.5017494976774229,0.6246932046452668,0.6,0.5,0.3,0.14749490254080716,-0.32467351244452,-0.22181131624939232,-0.12867772268745012,-0.3288229026399412,0.5611393537864205,-0.5374411017465885,-0.25371124856179006,0.920540449676478,1.5705880770834668,0.6018038086431088,0.6747173161588373,0.13273649354265804,4233.976311501584,4090.417792371461,3901.7944978702117,4200.980413,4421.750918,4439.399445,6273.386326864056,2039.4100153624722,1693.7061020705873,2184.760889256705,1956.7917829999997,1557.5928280000016
243,0.6963547839103664,0.5516813441349364,0.5017494976774229,0.6246932046452668,0.6,0.5,0.11367265274978282,0.14749490254080716,-0.32467351244452,-0.22181131624939232,-0.12867772268745012,-0.3288229026399412,0.5611393537864205,-0.5374411017465885,-0.25371124856179006,0.920540449676478,1.5705880770834668,0.6335992472065821,0.6747173161588373,4284.183762493036,4233.976311501584,4090.417792371461,3901.7944978702117,4200.980413,4421.750918,6054.517229724158,1770.333467231122,2039.4100153624722,1693.7061020705873,2184.760889256705,1956.7917829999997
244,0.9468545928802012,0.6963547839103664,0.5516813441349364,0.5017494976774229,0.6246932046452668,0.6,0.05598029076945575,0.11367265274978282,0.14749490254080716,-0.32467351244452,-0.22181131624939232,-0.12867772268745012,-0.3288229026399412,0.5611393537864205,-0.5374411017465885,-0.25371124856179006,0.920540449676478,-0.004505084652133849,0.6335992472065821,4109.109243936977,4284.183762493036,4233.976311501584,4090.417792371461,3901.7944978702117,4200.980413,6310.817266995864,2201.708023058887,1770.333467231122,2039.4100153624722,1693.7061020705873,2184.760889256705
245,1.1224506725432328,0.9468545928802012,0.6963547839103664,0.5516813441349364,0.5017494976774229,0.6246932046452668,-0.3148681469635073,0.05598029076945575,0.11367265274978282,0.14749490254080716,-0.32467351244452,-0.22181131624939232,-0.12867772268745012,-0.3288229026399412,0.5611393537864205,-0.5374411017465885,-0.25371124856179006,-0.150729230936864,-0.004505084652133849,4190.249453945001,4109.109243936977,4284.183762493036,4233.976311501584,4090.417792371461,3901.7944978702117,6080.212955426488,1889.9635014814876,2201.708023058887,1770.333467231122,2039.4100153624722,1693.7061020705873
246,1.38027962034594,1.1224506725432328,0.9468545928802012,0.6963547839103664,0.5516813441349364,0.5017494976774229,1.3178417025370674,-0.3148681469635073,0.05598029076945575,0.11367265274978282,0.14749490254080716,-0.32467351244452,-0.22181131624939232,-0.12867772268745012,-0.3288229026399412,0.5611393537864205,-0.5374411017465885,0.36671591348438903,-0.150729230936864,4169.601097318918,4190.249453945001,4109.109243936977,4284.183762493036,4233.976311501584,4090.417792371461,6318.521135752663,2148.9200384337455,1889.9635014814876,2201.708023058887,1770.333467231122,2039.4100153624722
247,1.467350224121961,1.38027962034594,1.1224506725432328,0.9468545928802012,0.6963547839103664,0.5516813441349364,0.5516578216789413,1.3178417025370674,-0.3148681469635073,0.05598029076945575,0.11367265274978282,0.14749490254080716,-0.32467351244452,-0.22181131624939232,-0.12867772268745012,-0.3288229026399412,0.5611393537864205,0.3037545579274473,0.36671591348438903,4388.501513854342,4169.601097318918,4190.249453945001,4109.109243936977,4284.183762493036,4233.976311501584,6403.0704799143905,2014.5689660600483,2148.9200384337455,1889.9635014814876,2201.708023058887,1770.333467231122
248,1.5446382949985598,1.467350224121961,1.38027962034594,1.1224506725432328,0.9468545928802012,0.6963547839103664,-0.06672232210531281,0.5516578216789413,1.3178417025370674,-0.3148681469635073,0.05598029076945575,0.11367265274978282,0.14749490254080716,-0.32467351244452,-0.22181131624939232,-0.12867772268745012,-0.3288229026399412,-0.057961824553412956,0.3037545579274473,4177.074652725759,4388.501513854342,4169.601097318918,4190.249453945001,4109.109243936977,4284.183762493036,6260.746223037658,2083.671570311899,2014.5689660600483,2148.9200384337455,1889.9635014814876,2201.708023058887
249,1.3465937100824656,1.5446382949985598,1.467350224121961,1.38027962034594,1.1224506725432328,0.9468545928802012,-0.1419102598345691,-0.06672232210531281,0.5516578216789413,1.3178417025370674,-0.3148681469635073,0.05598029076945575,0.11367265274978282,0.14749490254080716,-0.32467351244452,-0.22181131624939232,-0.12867772268745012,-0.5209378470632859,-0.057961824553412956,3941.4941288292207,4177.074652725759,4388.501513854342,4169.601097318918,4190.249453945001,4109.109243936977,6395.76497137025,2454.2708425410297,2083.671570311899,2014.5689660600483,2148.9200384337455,1889.9635014814876
250,1.0493319515397552,1.3465937100824656,1.5446382949985598,1.467350224121961,1.38027962034594,1.1224506725432328,-0.4195181826102533,-0.1419102598345691,-0.06672232210531281,0.5516578216789413,1.3178417025370674,-0.3148681469635073,0.05598029076945575,0.11367265274978282,0.14749490254080716,-0.32467351244452,-0.22181131624939232,-0.538589141386747,-0.5209378470632859,3939.3897613214617,3941.4941288292207,4177.074652725759,4388.501513854342,4169.601097318918,4190.249453945001,6227.8934413798,2288.503680058338,2454.2708425410297,2083.671570311899,2014.5689660600483,2148.9200384337455
251,0.9600950557042606,1.0493319515397552,1.3465937100824656,1.5446382949985598,1.467350224121961,1.38027962034594,-0.46864791730048466,-0.4195181826102533,-0.1419102598345691,-0.06672232210531281,0.5516578216789413,1.3178417025370674,-0.3148681469635073,0.05598029076945575,0.11367265274978282,0.14749490254080716,-0.32467351244452,-0.6346847109407115,-0.538589141386747,3836.169646374481,3939.3897613214617,3941.4941288292207,4177.074652725759,4388.501513854342,4169.601097318918,6403.681448105716,2567.511801731235,2288.503680058338,2454.2708425410297,2083.671570311899,2014.5689660600483
252,0.7453545989630331,0.9600950557042606,1.0493319515397552,1.3465937100824656,1.5446382949985598,1.467350224121961,-0.23019312647332282,-0.46864791730048466,-0.4195181826102533,-0.1419102598345691,-0.06672232210531281,0.5516578216789413,1.3178417025370674,-0.3148681469635073,0.05598029076945575,0.11367265274978282,0.14749490254080716,-0.09356945853470904,-0.6346847109407115,3959.424784974161,3836.169646374481,3939.3897613214617,3941.4941288292207,4177.074652725759,4388.501513854342,6317.844491837739,2358.419706863578,2567.511801731235,2288.503680058338,2454.2708425410297,2083.671570311899
253,0.5472521728132911,0.7453545989630331,0.9600950557042606,1.0493319515397552,1.3465937100824656,1.5446382949985598,0.6237174861223305,-0.23019312647332282,-0.46864791730048466,-0.4195181826102533,-0.1419102598345691,-0.06672232210531281,0.5516578216789413,1.3178417025370674,-0.3148681469635073,0.05598029076945575,0.11367265274978282,0.274735958220027,-0.09356945853470904,3975.8820478335588,3959.424784974161,3836.169646374481,3939.3897613214617,3941.4941288292207,4177.074652725759,6003.920602430847,2028.038554597288,2358.419706863578,2567.511801731235,2288.503680058338,2454.2708425410297
254,0.3114477619461946,0.5472521728132911,0.7453545989630331,0.9600950557042606,1.0493319515397552,1.3465937100824656,-0.3796582589985271,0.6237174861223305,-0.23019312647332282,-0.46864791730048466,-0.4195181826102533,-0.1419102598345691,-0.06672232210531281,0.5516578216789413,1.3178417025370674,-0.3148681469635073,0.05598029076945575,0.007764523675617363,0.274735958220027,4244.376021207733,3975.8820478335588,3959.424784974161,3836.169646374481,3939.3897613214617,3941.4941288292207,6511.775007284892,2267.398986077159,2028.038554597288,2358.419706863578,2567.511801731235,2288.503680058338
255,0.1595489798730492,0.3114477619461946,0.5472521728132911,0.7453545989630331,0.9600950557042606,1.0493319515397552,-0.3558999974973208,-0.3796582589985271,0.6237174861223305,-0.23019312647332282,-0.46864791730048466,-0.4195181826102533,-0.1419102598345691,-0.06672232210531281,0.5516578216789413,1.3178417025370674,-0.3148681469635073,-0.30329101163047945,0.007764523675617363,4234.9704697310335,4244.376021207733,3975.8820478335588,3959.424784974161,3836.169646374481,3939.3897613214617,6284.588884453678,2049.618414722644,2267.398986077159,2028.038554597288,2358.419706863578,2567.511801731235
256,0.031220585911993483,0.1595489798730492,0.3114477619461946,0.5472521728132911,0.7453545989630331,0.9600950557042606,-0.4354710469274146,-0.3558999974973208,-0.3796582589985271,0.6237174861223305,-0.23019312647332282,-0.46864791730048466,-0.4195181826102533,-0.1419102598345691,-0.06672232210531281,0.5516578216789413,1.3178417025370674,-1.042356391903105,-0.30329101163047945,4293.457390755485,4234.9704697310335,4244.376021207733,3975.8820478335588,3959.424784974161,3836.169646374481,6550.628323141707,2257.1709323862224,2049.618414722644,2267.398986077159,2028.038554597288,2358.419706863578
257,0.08137325511340138,0.031220585911993483,0.1595489798730492,0.3114477619461946,0.5472521728132911,0.7453545989630331,0.3525188154681206,-0.4354710469274146,-0.3558999974973208,-0.3796582589985271,0.6237174861223305,-0.23019312647332282,-0.46864791730048466,-0.4195181826102533,-0.1419102598345691,-0.06672232210531281,0.5516578216789413,-0.23852328901687983,-1.042356391903105,4581.370068511515,4293.457390755485,4234.9704697310335,4244.376021207733,3975.8820478335588,3959.424784974161,6311.261047732696,1729.8909792211816,2257.1709323862224,2049.618414722644,2267.398986077159,2028.038554597288
258,0.08364357919347906,0.08137325511340138,0.031220585911993483,0.1595489798730492,0.3114477619461946,0.5472521728132911,-0.11262261612274009,0.3525188154681206,-0.4354710469274146,-0.3558999974973208,-0.3796582589985271,0.6237174861223305,-0.23019312647332282,-0.46864791730048466,-0.4195181826102533,-0.1419102598345691,-0.06672232210531281,-0.17907362232101068,-0.23852328901687983,4712.081153274038,4581.370068511515,4293.457390755485,4234.9704697310335,4244.376021207733,3975.8820478335588,6558.6249389112645,1846.5437856372264,1729.8909792211816,2257.1709323862224,2049.618414722644,2267.398986077159
259,0.023983819669643164,0.08364357919347906,0.08137325511340138,0.031220585911993483,0.1595489798730492,0.3114477619461946,1.5115156322786483,-0.11262261612274009,0.3525188154681206,-0.4354710469274146,-0.3558999974973208,-0.3796582589985271,0.6237174861223305,-0.23019312647332282,-0.46864791730048466,-0.4195181826102533,-0.1419102598345691,-0.39395098179416294,-0.17907362232101068,4839.333773462643,4712.081153274038,4581.370068511515,4293.457390755485,4234.9704697310335,4244.376021207733,6646.3871581511385,1807.0533846884955,1846.5437856372264,1729.8909792211816,2257.1709323862224,2049.618414722644
260,-0.1221798692926248,0.023983819669643164,0.08364357919347906,0.08137325511340138,0.031220585911993483,0.1595489798730492,1.2615047618837925,1.5115156322786483,-0.11262261612274009,0.3525188154681206,-0.4354710469274146,-0.3558999974973208,-0.3796582589985271,0.6237174861223305,-0.23019312647332282,-0.46864791730048466,-0.4195181826102533,-0.76176317262448,-0.39395098179416294,4810.728947317942,4839.333773462643,4712.081153274038,4581.370068511515,4293.457390755485,4234.9704697310335,6498.65457951309,1687.925632195148,1807.0533846884955,1846.5437856372264,1729.8909792211816,2257.1709323862224
261,-0.011406956105651513,-0.1221798692926248,0.023983819669643164,0.08364357919347906,0.08137325511340138,0.031220585911993483,0.06968072159889946,1.2615047618837925,1.5115156322786483,-0.11262261612274009,0.3525188154681206,-0.4354710469274146,-0.3558999974973208,-0.3796582589985271,0.6237174861223305,-0.23019312647332282,-0.46864791730048466,-0.5171589594319674,-0.76176317262448,4798.042570223149,4810.728947317942,4839.333773462643,4712.081153274038,4581.370068511515,4293.457390755485,6638.804040282322,1840.761470059173,1687.925632195148,1807.0533846884955,1846.5437856372264,1729.8909792211816
262,-0.05164385382260557,-0.011406956105651513,-0.1221798692926248,0.023983819669643164,0.08364357919347906,0.08137325511340138,0.5890040556329024,0.06968072159889946,1.2615047618837925,1.5115156322786483,-0.11262261612274009,0.3525188154681206,-0.4354710469274146,-0.3558999974973208,-0.3796582589985271,0.6237174861223305,-0.23019312647332282,-0.6766679930257793,-0.5171589594319674,4793.527227507051,4798.042570223149,4810.728947317942,4839.333773462643,4712.081153274038,4581.370068511515,6464.553392152234,1671.0261646451827,1840.761470059173,1687.925632195148,1807.0533846884955,1846.5437856372264
263,-0.0519221783395883,-0.05164385382260557,-0.011406956105651513,-0.1221798692926248,0.023983819669643164,0.08364357919347906,0.15424208511137005,0.5890040556329024,0.06968072159889946,1.2615047618837925,1.5115156322786483,-0.11262261612274009,0.3525188154681206,-0.4354710469274146,-0.3558999974973208,-0.3796582589985271,0.6237174861223305,-0.8923729335345418,-0.6766679930257793,4607.639111269223,4793.527227507051,4798.042570223149,4810.728947317942,4839.333773462643,4712.081153274038,6647.021343133735,2039.3822318645125,1671.0261646451827,1840.761470059173,1687.925632195148,1807.0533846884955
